,rank,word,count,length,adj_length,reserved
30134,37571,glaxosmithkline,545802,15.0,15.0,1
30529,38057,oligonucleotide,533735,15.0,15.0,1
30681,38239,investigational,529176,15.0,15.0,1
30682,38240,photojournalism,529167,15.0,15.0,1
31040,38692,reproducibility,518602,15.0,15.0,1
31160,38843,jupiterresearch,515081,15.0,15.0,1
31280,38991,correspondingly,511369,15.0,15.0,1
31429,39176,discontinuation,507188,15.0,15.0,1
31729,39536,backseatbangers,499198,15.0,15.0,1
31950,39819,contemporaneous,493151,15.0,15.0,1
31988,39868,desertification,492156,15.0,15.0,1
32370,40322,herfirstbigcock,482728,15.0,15.0,1
32801,40860,unintentionally,470883,15.0,15.0,1
32855,40927,cardiopulmonary,469557,15.0,15.0,1
32947,41044,synchronisation,467525,15.0,15.0,1
32975,41077,inappropriately,466876,15.0,15.0,1
33017,41132,optoelectronics,465533,15.0,15.0,1
33259,41434,computationally,459656,15.0,15.0,1
33368,41578,instantaneously,456739,15.0,15.0,1
33408,41628,distinguishable,455792,15.0,15.0,1
33496,41736,cerebrovascular,454013,15.0,15.0,1
34116,42498,collegefuckfest,439989,15.0,15.0,1
34329,42766,catheterization,435104,15.0,15.0,1
34459,42918,revolutionaries,432229,15.0,15.0,1
34490,42958,nongovernmental,431632,15.0,15.0,1
34628,43118,anthropologists,428796,15.0,15.0,1
34860,43396,recertification,423660,15.0,15.0,1
35151,43749,redissemination,418029,15.0,15.0,0
35761,44512,bioavailability,406182,15.0,15.0,1
35980,44772,intensification,402244,15.0,15.0,1
36655,45602,specializations,389591,15.0,15.0,1
36837,45821,internetworking,386440,15.0,15.0,1
37251,46330,electrification,378814,15.0,15.0,1
37541,46683,nonprescription,374049,15.0,15.0,1
37755,46938,proportionately,370685,15.0,15.0,1
37780,46968,autocorrelation,370299,15.0,15.0,1
37882,47103,immunoglobulins,368505,15.0,15.0,1
37953,47191,complementarity,367323,15.0,15.0,1
37960,47200,benzodiazepines,367243,15.0,15.0,1
38109,47382,correspondences,365213,15.0,15.0,1
38215,47514,proportionality,363468,15.0,15.0,1
38575,47962,superconductors,357712,15.0,15.0,1
38618,48011,carcinogenicity,357054,15.0,15.0,1
38814,48244,pharmacokinetic,354053,15.0,15.0,1
38983,48436,rationalization,351327,15.0,15.0,1
39053,48528,psychopathology,350334,15.0,15.0,1
39171,48671,disappointments,348354,15.0,15.0,1
39328,48861,cytomegalovirus,346244,15.0,15.0,1
39587,49174,neuropsychology,342790,15.0,15.0,1
40059,49756,interchangeably,335895,15.0,15.0,1
